pref,region_code,region_name,indicator,domain,n_total,n_risk,risk_rate,n_male,n_risk_male,risk_rate_male,n_female,n_risk_female,risk_rate_female
福岡県,4006,久留米,eGFR,CKD,5959,647,0.10857526430609163,3503,462,0.1318869540393948,2456,185,0.07532573289902281
福岡県,4007,八女・筑後,eGFR,CKD,1819,168,0.09235843870258384,1010,106,0.10495049504950495,809,62,0.07663782447466007
福岡県,4008,有明,eGFR,CKD,2591,278,0.10729448089540718,1489,179,0.12021490933512424,1102,99,0.08983666061705989
福岡県,4009,飯塚,eGFR,CKD,3475,272,0.07827338129496403,1716,170,0.09906759906759907,1759,102,0.057987492893689596
福岡県,4010,直方・鞍手,eGFR,CKD,1831,168,0.09175314036045877,1004,114,0.11354581673306773,827,54,0.06529625151148731
福岡県,4011,田川,eGFR,CKD,2034,214,0.10521140609636184,1154,144,0.12478336221837089,880,70,0.07954545454545454
福岡県,4012,北九州,eGFR,CKD,18037,1976,0.10955258635027998,10839,1382,0.127502537134422,7198,594,0.08252292303417616
福岡県,4013,京築,eGFR,CKD,3411,298,0.08736440926414542,2187,223,0.10196616369455876,1224,75,0.061274509803921566
福島県,0701,県北,eGFR,CKD,6846,649,0.09479988314344143,3694,380,0.10286951813752031,3152,269,0.08534263959390863
福島県,0702,県中,eGFR,CKD,6664,701,0.1051920768307323,3983,457,0.11473763494853126,2681,244,0.09101081685938082
福島県,0703,県南,eGFR,CKD,3083,266,0.08627959779435615,2044,170,0.08317025440313111,1039,96,0.09239653512993262
福島県,0706,相双,eGFR,CKD,1677,157,0.0936195587358378,1029,101,0.09815354713313897,648,56,0.08641975308641975
福島県,0707,いわき,eGFR,CKD,3786,405,0.10697305863708399,2487,304,0.1222356252513068,1299,101,0.07775211701308699
福島県,0708,会津・南会津,eGFR,CKD,3389,265,0.0781941575686043,2042,173,0.08472086190009795,1347,92,0.06829992576095026
秋田県,0501,大館・鹿角,eGFR,CKD,1538,180,0.11703511053315994,1064,128,0.12030075187969924,474,52,0.10970464135021098
秋田県,0502,北秋田,eGFR,CKD,171,17,0.09941520467836257,116,17,0.14655172413793102,55,0,0.0
秋田県,0503,能代・山本,eGFR,CKD,979,116,0.118488253319714,508,71,0.13976377952755906,471,45,0.09554140127388536
秋田県,0504,秋田周辺,eGFR,CKD,7832,746,0.09525025536261492,4846,519,0.10709863805200165,2986,227,0.07602143335565975
秋田県,0505,由利本荘・にかほ,eGFR,CKD,688,118,0.17151162790697674,417,74,0.1774580335731415,271,44,0.16236162361623616
秋田県,0506,大仙・仙北,eGFR,CKD,1442,139,0.09639389736477115,829,79,0.09529553679131483,613,60,0.09787928221859707
秋田県,0507,横手,eGFR,CKD,424,47,0.11084905660377359,279,19,0.06810035842293907,145,28,0.19310344827586207
秋田県,0508,湯沢・雄勝,eGFR,CKD,425,52,0.1223529411764706,274,52,0.1897810218978102,151,0,0.0
群馬県,1001,前橋,eGFR,CKD,3643,556,0.1526214658248696,1973,320,0.16218955904713633,1670,236,0.14131736526946106
群馬県,1002,渋川,eGFR,CKD,884,136,0.15384615384615385,464,74,0.15948275862068967,420,62,0.14761904761904762
群馬県,1003,伊勢崎,eGFR,CKD,4347,582,0.13388543823326432,2595,368,0.1418111753371869,1752,214,0.12214611872146118
群馬県,1004,高崎・安中,eGFR,CKD,6933,1311,0.1890956295975768,4002,768,0.191904047976012,2931,543,0.18526100307062435
群馬県,1005,藤岡,eGFR,CKD,907,140,0.1543550165380375,489,81,0.1656441717791411,418,59,0.14114832535885166
群馬県,1006,富岡,eGFR,CKD,954,152,0.15932914046121593,499,89,0.17835671342685372,455,63,0.13846153846153847
群馬県,1007,吾妻,eGFR,CKD,322,56,0.17391304347826086,104,20,0.19230769230769232,218,36,0.1651376146788991
群馬県,1008,沼田,eGFR,CKD,309,73,0.23624595469255663,175,41,0.2342857142857143,134,32,0.23880597014925373
群馬県,1009,桐生,eGFR,CKD,2454,349,0.1422167889160554,1328,214,0.16114457831325302,1126,135,0.11989342806394317
群馬県,1010,太田・館林,eGFR,CKD,4754,514,0.1081194783340345,2666,315,0.11815453863465866,2088,199,0.09530651340996169
茨城県,0801,水戸,eGFR,CKD,10067,1219,0.12108870567199762,6210,845,0.1360708534621578,3857,374,0.09696655431682655
茨城県,0802,日立,eGFR,CKD,3634,458,0.12603192074848651,2217,315,0.14208389715832206,1417,143,0.10091743119266056
茨城県,0803,常陸太田・ひたちなか,eGFR,CKD,6153,753,0.12237932715748416,3634,504,0.1386901485965878,2519,249,0.09884874950377134
茨城県,0804,鹿行,eGFR,CKD,4656,502,0.10781786941580757,2908,344,0.11829436038514443,1748,158,0.09038901601830664
茨城県,0805,土浦,eGFR,CKD,4945,573,0.11587462082912033,2800,346,0.12357142857142857,2145,227,0.10582750582750583
茨城県,0806,つくば,eGFR,CKD,8812,1033,0.11722650930549251,5195,712,0.1370548604427334,3617,321,0.08874758086812275
茨城県,0807,取手・竜ヶ崎,eGFR,CKD,11986,1410,0.11763724345069247,7218,944,0.13078415073427543,4768,466,0.09773489932885907
茨城県,0808,筑西・下妻,eGFR,CKD,4818,510,0.10585305105853052,2796,332,0.11874105865522175,2022,178,0.08803165182987141
茨城県,0809,古河・坂東,eGFR,CKD,5272,536,0.10166919575113809,3012,350,0.11620185922974767,2260,186,0.08230088495575222
長崎県,4201,長崎,eGFR,CKD,4226,438,0.10364410790345481,2343,276,0.117797695262484,1883,162,0.08603292618162507
長崎県,4202,佐世保県北,eGFR,CKD,3891,407,0.10460035980467747,2331,291,0.12483912483912483,1560,116,0.07435897435897436
長崎県,4203,県央,eGFR,CKD,4374,383,0.0875628715134888,2680,259,0.09664179104477612,1694,124,0.07319952774498228
長崎県,4204,県南,eGFR,CKD,855,60,0.07017543859649122,569,44,0.0773286467486819,286,16,0.055944055944055944
長崎県,4206,五島,eGFR,CKD,128,0,0.0,90,0,0.0,38,0,0.0
長崎県,4207,上五島,eGFR,CKD,68,0,0.0,45,0,0.0,23,0,0.0
長崎県,4208,壱岐,eGFR,CKD,43,0,0.0,31,0,0.0,12,0,0.0
長崎県,4209,対馬,eGFR,CKD,71,0,0.0,52,0,0.0,19,0,0.0
長野県,2001,佐久,eGFR,CKD,3399,496,0.14592527213886436,2084,313,0.15019193857965452,1315,183,0.1391634980988593
長野県,2002,上小,eGFR,CKD,3460,500,0.14450867052023122,2173,292,0.13437643810400368,1287,208,0.16161616161616163
長野県,2003,諏訪,eGFR,CKD,4027,644,0.1599205363794388,2346,387,0.1649616368286445,1681,257,0.15288518738845924
長野県,2004,上伊那,eGFR,CKD,5056,905,0.17899525316455697,3215,588,0.1828926905132193,1841,317,0.17218902770233568
長野県,2005,飯伊,eGFR,CKD,2394,313,0.13074352548036758,1492,206,0.1380697050938338,902,107,0.11862527716186252
長野県,2006,木曽,eGFR,CKD,631,83,0.13153724247226625,427,59,0.13817330210772832,204,24,0.11764705882352941
長野県,2007,松本,eGFR,CKD,8421,1191,0.1414321339508372,5325,786,0.1476056338028169,3096,405,0.1308139534883721
長野県,2008,大北,eGFR,CKD,801,97,0.12109862671660425,541,80,0.1478743068391867,260,17,0.06538461538461539
長野県,2009,長野,eGFR,CKD,15957,2336,0.1463934323494391,10351,1518,0.14665249734325186,5606,818,0.14591509097395647
長野県,2010,北信,eGFR,CKD,930,139,0.14946236559139786,582,100,0.1718213058419244,348,39,0.11206896551724138
青森県,0201,津軽地域,eGFR,CKD,3497,356,0.10180154418072633,2125,244,0.1148235294117647,1372,112,0.08163265306122448
青森県,0202,八戸地域,eGFR,CKD,4308,637,0.1478644382544104,2630,432,0.16425855513307985,1678,205,0.12216924910607867
青森県,0203,青森地域,eGFR,CKD,6861,664,0.09677889520478064,3935,412,0.10470139771283354,2926,252,0.0861244019138756
青森県,0204,西北五地域,eGFR,CKD,1535,133,0.08664495114006515,875,92,0.10514285714285715,660,41,0.06212121212121212
青森県,0205,上十三地域,eGFR,CKD,2860,409,0.14300699300699302,1906,312,0.16369359916054566,954,97,0.10167714884696016
青森県,0206,下北地域,eGFR,CKD,998,84,0.0841683366733467,558,55,0.0985663082437276,440,29,0.0659090909090909
静岡県,2201,賀茂,eGFR,CKD,414,42,0.10144927536231885,193,21,0.10880829015544041,221,21,0.09502262443438914
静岡県,2202,熱海伊東,eGFR,CKD,867,127,0.14648212226066898,419,70,0.16706443914081145,448,57,0.12723214285714285
静岡県,2203,駿東田方,eGFR,CKD,11205,1675,0.1494868362338242,7001,1120,0.15997714612198258,4204,555,0.13201712654614653
静岡県,2204,富士,eGFR,CKD,5672,802,0.1413963328631876,3643,539,0.14795498215756245,2029,263,0.12962050271069492
静岡県,2205,静岡,eGFR,CKD,7308,1086,0.14860426929392448,4022,673,0.16732968672302337,3286,413,0.12568472306755935
静岡県,2206,志太榛原,eGFR,CKD,6942,920,0.13252664938058195,3581,591,0.16503769896676906,3361,329,0.0978875334721809
静岡県,2207,中東遠,eGFR,CKD,6822,832,0.12195836997947816,3749,514,0.13710322752734064,3073,318,0.10348193947282786
静岡県,2208,西部,eGFR,CKD,14956,1849,0.12362931265044129,9057,1288,0.14221044495969967,5899,561,0.09510086455331412
香川県,3702,小豆,eGFR,CKD,253,20,0.07905138339920949,154,10,0.06493506493506493,99,10,0.10101010101010101
香川県,3706,東部,eGFR,CKD,10396,1215,0.11687187379761446,6175,775,0.12550607287449392,4221,440,0.10424070125562662
香川県,3707,西部,eGFR,CKD,5316,581,0.10929270127915726,3029,367,0.12116209970287224,2287,214,0.09357236554438128
高知県,3901,安芸,eGFR,CKD,465,60,0.12903225806451613,270,41,0.15185185185185185,195,19,0.09743589743589744
高知県,3902,中央,eGFR,CKD,10027,1403,0.13992221003291114,5109,833,0.1630456057936974,4918,570,0.11590077267181781
高知県,3903,高幡,eGFR,CKD,640,74,0.115625,398,52,0.1306532663316583,242,22,0.09090909090909091
高知県,3904,幡多,eGFR,CKD,980,163,0.1663265306122449,469,85,0.1812366737739872,511,78,0.15264187866927592
鳥取県,3101,東部,eGFR,CKD,2179,213,0.09775126204681046,1234,131,0.10615883306320907,945,82,0.08677248677248678
鳥取県,3102,中部,eGFR,CKD,155,0,0.0,62,0,0.0,93,0,0.0
鳥取県,3103,西部,eGFR,CKD,1170,0,0.0,605,0,0.0,565,0,0.0
鹿児島県,4601,鹿児島,eGFR,CKD,7956,1027,0.12908496732026145,4881,702,0.14382298709280886,3075,325,0.10569105691056911
鹿児島県,4603,南薩,eGFR,CKD,616,66,0.10714285714285714,299,39,0.13043478260869565,317,27,0.08517350157728706
鹿児島県,4605,川薩,eGFR,CKD,4868,492,0.10106820049301561,2993,350,0.11693952555963916,1875,142,0.07573333333333333
鹿児島県,4606,出水,eGFR,CKD,685,58,0.08467153284671533,383,36,0.09399477806788512,302,22,0.0728476821192053
鹿児島県,4607,姶良・伊佐,eGFR,CKD,5967,643,0.1077593430534607,3303,422,0.12776264002422041,2664,221,0.08295795795795796
鹿児島県,4609,曽於,eGFR,CKD,660,102,0.15454545454545454,441,73,0.1655328798185941,219,29,0.1324200913242009
鹿児島県,4610,肝属,eGFR,CKD,1525,139,0.09114754098360656,921,91,0.0988056460369164,604,48,0.07947019867549669
鹿児島県,4611,熊毛,eGFR,CKD,448,49,0.109375,225,29,0.1288888888888889,223,20,0.08968609865470852
鹿児島県,4612,奄美,eGFR,CKD,1365,177,0.12967032967032968,770,116,0.15064935064935064,595,61,0.10252100840336134
三重県,2401,北勢,尿蛋白,CKD,217029,7008,0.03229061553985873,121902,4622,0.03791570277764106,95127,2386,0.02508225845448716
三重県,2402,中勢伊賀,尿蛋白,CKD,105142,3382,0.03216602309257956,57374,2231,0.03888520932826716,47768,1151,0.024095628872885615
三重県,2403,南勢志摩,尿蛋白,CKD,107539,3959,0.03681455100010229,56238,2606,0.0463387744941143,51301,1353,0.02637375489756535
三重県,2404,東紀州,尿蛋白,CKD,15157,582,0.038398099887840605,8011,414,0.051678941455498686,7146,168,0.023509655751469353
京都府,2601,丹後,尿蛋白,CKD,23168,536,0.0231353591160221,12438,419,0.033687087956263066,10730,117,0.010904007455731593
京都府,2602,中丹,尿蛋白,CKD,41055,1483,0.036122274996955306,22438,1024,0.04563686603084054,18617,459,0.02465488531986894
京都府,2603,南丹,尿蛋白,CKD,29816,1009,0.033840890796887575,15807,682,0.04314544189283229,14009,327,0.02334213719751588
京都府,2604,京都・乙訓,尿蛋白,CKD,324239,11202,0.03454858915799765,173953,7500,0.04311509430708295,150286,3702,0.024633033017047497
京都府,2605,山城北,尿蛋白,CKD,100566,3959,0.039367181751287714,53446,2603,0.04870336414324739,47120,1356,0.028777589134125637
京都府,2606,山城南,尿蛋白,CKD,28412,836,0.029424186963254963,15654,584,0.03730675865593459,12758,252,0.0197523122746512
佐賀県,4101,中部,尿蛋白,CKD,75094,2802,0.03731323407995313,40215,1935,0.048116374487131665,34879,867,0.02485736402993205
佐賀県,4102,東部,尿蛋白,CKD,29750,1024,0.03442016806722689,16461,728,0.044225745701962214,13289,296,0.02227406125366845
佐賀県,4103,北部,尿蛋白,CKD,25352,928,0.03660460713158725,13288,622,0.046809151113786876,12064,306,0.02536472148541114
佐賀県,4104,西部,尿蛋白,CKD,17535,691,0.039406900484744795,9214,514,0.05578467549381376,8321,177,0.021271481793053718
佐賀県,4105,南部,尿蛋白,CKD,33393,1285,0.03848111879735274,17510,887,0.05065676756139349,15883,398,0.025058238368066487
兵庫県,2801,神戸,尿蛋白,CKD,343197,12211,0.0355801478451152,186113,8386,0.045058647165969065,157084,3825,0.024350029283695347
兵庫県,2804,東播磨,尿蛋白,CKD,149891,5721,0.03816773522092721,85189,3944,0.04629705713178932,64702,1777,0.027464375135235388
兵庫県,2805,北播磨,尿蛋白,CKD,58605,1696,0.028939510280692773,32147,1254,0.03900830559616761,26458,442,0.016705722276816087
兵庫県,2808,但馬,尿蛋白,CKD,38416,1163,0.030273844231570177,20521,859,0.04185955850104771,17895,304,0.0169879854708019
兵庫県,2809,丹波,尿蛋白,CKD,21818,671,0.030754422953524613,11900,496,0.041680672268907565,9918,175,0.017644686428715466
兵庫県,2810,淡路,尿蛋白,CKD,27801,673,0.024207762310708248,14205,499,0.03512847588877156,13596,174,0.012797881729920565
兵庫県,2811,阪神,尿蛋白,CKD,384249,13607,0.03541193340776424,206855,9357,0.04523458461240966,177394,4250,0.023957969266153307
兵庫県,2812,播磨姫路,尿蛋白,CKD,176692,6070,0.034353564394539654,97296,4092,0.042057227429699064,79396,1978,0.024913093858632676
北海道,0101,南渡島,尿蛋白,CKD,69967,2508,0.03584547000728915,36963,1694,0.04582961339718097,33004,814,0.02466367713004484
北海道,0102,南檜山,尿蛋白,CKD,3955,142,0.035903919089759796,2233,103,0.04612628750559785,1722,39,0.02264808362369338
北海道,0103,北渡島檜山,尿蛋白,CKD,5553,194,0.034936070592472536,3121,155,0.04966356936879206,2432,39,0.016036184210526317
北海道,0104,札幌,尿蛋白,CKD,424380,13488,0.031782836137424005,242111,9678,0.03997340063028941,182269,3810,0.02090317058852575
北海道,0105,後志,尿蛋白,CKD,36617,1362,0.03719583799874375,20124,961,0.047753925660902405,16493,401,0.02431334505547808
北海道,0106,南空知,尿蛋白,CKD,28700,845,0.029442508710801393,15772,608,0.03854932792290135,12928,237,0.01833230198019802
北海道,0107,中空知,尿蛋白,CKD,19820,687,0.0346619576185671,10680,496,0.04644194756554307,9140,191,0.02089715536105033
北海道,0108,北空知,尿蛋白,CKD,5545,116,0.020919747520288547,2968,88,0.029649595687331536,2577,28,0.01086534730306558
北海道,0109,西胆振,尿蛋白,CKD,33405,1223,0.03661128573566831,17986,867,0.048204158790170135,15419,356,0.02308839743174006
北海道,0110,東胆振,尿蛋白,CKD,43934,2003,0.045591113943642736,25541,1414,0.05536196703339728,18393,589,0.03202305224813788
北海道,0111,日高,尿蛋白,CKD,10428,464,0.04449558879938627,5881,315,0.05356231933344669,4547,149,0.032768858588080055
北海道,0112,上川中部,尿蛋白,CKD,71912,2433,0.033833018133274,38780,1660,0.042805569881382156,33132,773,0.023330918749245443
北海道,0113,上川北部,尿蛋白,CKD,12479,412,0.03301546598285119,6892,319,0.04628554846198491,5587,93,0.016645784857705386
北海道,0114,富良野,尿蛋白,CKD,9292,222,0.023891519586741284,4955,166,0.03350151362260343,4337,56,0.012912151256629006
北海道,0115,留萌,尿蛋白,CKD,7735,353,0.045636716224951517,4366,250,0.05726065048098947,3369,103,0.030572870287919263
北海道,0116,宗谷,尿蛋白,CKD,11501,424,0.03686635944700461,6746,331,0.049066113252297656,4755,93,0.019558359621451103
北海道,0117,北網,尿蛋白,CKD,38990,1216,0.031187483970248783,21494,851,0.03959244440308923,17496,365,0.02086191129401006
北海道,0118,遠紋,尿蛋白,CKD,12091,344,0.028450913902902986,6709,252,0.03756148457296169,5382,92,0.017094017094017096
北海道,0119,十勝,尿蛋白,CKD,67961,2318,0.03410779711893586,37029,1712,0.04623403278511437,30932,606,0.019591361696624853
北海道,0120,釧路,尿蛋白,CKD,43352,2056,0.047425724303377007,24086,1441,0.059827285560076396,19266,615,0.03192151977577079
北海道,0121,根室,尿蛋白,CKD,12092,404,0.03341051935163745,6792,291,0.04284452296819788,5300,113,0.02132075471698113
千葉県,1201,千葉,尿蛋白,CKD,223602,7372,0.03296929365569181,124540,5111,0.041039023606873296,99062,2261,0.022824089963861018
千葉県,1202,東葛南部,尿蛋白,CKD,420236,13991,0.03329319715588384,231326,9575,0.04139180204559799,188910,4416,0.023376210894076543
千葉県,1203,東葛北部,尿蛋白,CKD,322993,9235,0.02859195090915283,176522,6634,0.03758171785953026,146471,2601,0.017757781403827378
千葉県,1204,印旛,尿蛋白,CKD,157537,4188,0.026584231006049373,85593,3048,0.035610388700010515,71944,1140,0.01584565773379295
千葉県,1205,香取海匝,尿蛋白,CKD,60389,1693,0.028034907019490303,31654,1275,0.040279269602577876,28735,418,0.014546720027840613
千葉県,1206,山武長生夷隅,尿蛋白,CKD,92554,2140,0.023121637098342588,50084,1601,0.031966296621675584,42470,539,0.012691311514009889
千葉県,1207,安房,尿蛋白,CKD,23525,587,0.024952178533475027,12169,453,0.037225737529788805,11356,134,0.011799929552659388
千葉県,1208,君津,尿蛋白,CKD,75396,2849,0.0377871505119635,42209,2023,0.04792816697860646,33187,826,0.024889263868382198
千葉県,1209,市原,尿蛋白,CKD,58020,2101,0.03621165115477422,31452,1498,0.0476281317563271,26568,603,0.022696476964769646
和歌山県,3001,和歌山,尿蛋白,CKD,88563,3863,0.0436186669376602,47285,2522,0.053336153114095376,41278,1341,0.03248703910073163
和歌山県,3002,那賀,尿蛋白,CKD,24723,1130,0.045706427213525865,13170,740,0.05618830675778284,11553,390,0.033757465593352375
和歌山県,3003,橋本,尿蛋白,CKD,17100,674,0.03941520467836257,9045,481,0.053178551686014375,8055,193,0.023960273122284294
和歌山県,3004,有田,尿蛋白,CKD,14177,473,0.033363899273471116,7391,326,0.04410769855229333,6786,147,0.021662245800176835
和歌山県,3005,御坊,尿蛋白,CKD,13238,372,0.02810092158936395,7110,257,0.03614627285513362,6128,115,0.018766318537859008
和歌山県,3006,田辺,尿蛋白,CKD,25930,1002,0.03864249903586579,13778,703,0.051023370590796924,12152,299,0.024605003291639237
和歌山県,3007,新宮,尿蛋白,CKD,11422,432,0.03782174750481527,6129,312,0.05090553108174253,5293,120,0.022671452862270923
埼玉県,1101,南部,尿蛋白,CKD,179849,5708,0.03173773554481815,100761,4117,0.040859062534115385,79088,1591,0.020116831883471575
